date,open,high,low,close,volume
08/02/2019,47.2669,47.8964,47.2166,47.4096,1390811
11/02/2019,47.569,48.0978,47.0235,47.7873,2229830
12/02/2019,48.0474,48.8531,47.6362,48.6181,1869520
13/02/2019,49.0461,49.3315,48.2824,48.8028,2316512
14/02/2019,48.6265,49.7343,48.3663,49.4658,1904443
15/02/2019,49.7511,50.2463,49.3986,49.7595,1674503
19/02/2019,49.7427,50.3764,49.2979,50.2127,1482753
20/02/2019,50.2463,50.6239,49.9106,50.3973,1913405
21/02/2019,51.2786,51.4968,50.0532,50.3638,2473811
22/02/2019,50.4813,50.582,49.2727,50.0532,2434436
25/02/2019,50.6323,50.8673,49.7679,50.1875,2936390
26/02/2019,49.2811,50.1456,49.1888,49.4238,2303904
27/02/2019,49.4154,50.0365,49.1217,49.8266,3991372
28/02/2019,49.6168,50.2715,49.0207,49.9525,3264494
01/03/2019,56.9435,57.0694,52.0591,52.9319,12636956
04/03/2019,53.7124,53.9894,52.7808,53.1669,5137485
05/03/2019,53.4606,53.605,52.6382,52.6885,3143684
06/03/2019,52.9151,53.5697,52.613,52.999,2421563
07/03/2019,52.6969,52.764,51.8744,52.1346,2834102
08/03/2019,51.7402,51.8073,49.7008,50.4225,3311659
11/03/2019,50.5652,50.9429,50.0952,50.2295,3265401
12/03/2019,50.0784,50.5085,49.449,50.4393,3395058
13/03/2019,50.6911,50.8086,50.07,50.1036,2755215
14/03/2019,50.0868,50.1875,49.5203,49.8099,2260499
15/03/2019,49.7763,49.9861,48.9958,49.4993,3472416
18/03/2019,49.3986,50.4477,49.3986,50.2295,2604645
19/03/2019,50.3386,51.2366,49.9441,50.817,2057183
20/03/2019,50.7582,51.0016,49.6001,49.9274,1598390
21/03/2019,49.9274,50.4393,49.8938,50.2043,2112190
22/03/2019,49.6588,50.112,47.2586,47.7621,3025279
25/03/2019,47.5942,49.2811,47.2921,48.9035,3210862
26/03/2019,49.2979,49.48,48.6223,48.8699,1641490
27/03/2019,48.7188,49.5277,48.4503,49.4658,2794368
28/03/2019,50.2295,51.1611,49.3231,50.6743,3349704
29/03/2019,50.8673,50.9848,49.7931,50.8589,2688005
01/04/2019,51.245,51.4296,50.2631,51.3625,2889276
02/04/2019,51.3793,51.6227,50.7918,50.9009,3672166
03/04/2019,51.3709,52.2941,51.0436,51.866,2897703
04/04/2019,51.9416,54.1069,51.8744,54.0901,3126383
05/04/2019,54.3083,54.5852,53.4355,53.4606,2978918
08/04/2019,53.5026,54.0481,52.9487,53.1501,2525183
09/04/2019,52.8815,52.9235,51.1191,51.287,3360948
10/04/2019,50.54,51.3961,50.4225,51.3961,3165945
11/04/2019,51.4632,52.0003,50.8002,50.9596,2970965
12/04/2019,51.3205,52.0003,51.1527,51.95,1892908
15/04/2019,51.8744,52.9445,51.6394,52.8899,2267074
16/04/2019,53.1837,53.3599,52.7808,53.3515,2562666
17/04/2019,53.3199,53.5437,52.7289,52.9906,1520034
18/04/2019,52.9906,53.0497,52.1294,52.197,1472214
22/04/2019,52.0197,52.1801,50.1959,50.3816,1933015
23/04/2019,50.6096,51.1331,49.9257,50.8629,1920055
24/04/2019,51.1669,52.3489,50.9136,52.1801,1409997
25/04/2019,52.1885,52.3321,50.922,51.0065,1532502
26/04/2019,50.846,50.8545,49.9764,50.103,1891059
29/04/2019,49.9848,50.1537,49.4444,49.6386,1736014
30/04/2019,49.5204,49.8159,48.1188,48.3046,3575881
01/05/2019,48.3215,48.4312,47.3125,47.3589,3226566
02/05/2019,47.646,48.0597,46.675,47.1309,2486232
03/05/2019,47.2238,47.2829,46.447,46.6666,2330357
06/05/2019,45.9151,46.1853,45.0961,45.8982,2953324
07/05/2019,45.7631,46.2528,44.8343,45.7969,3928431
08/05/2019,45.6027,47.684,45.5267,47.2323,4640705
09/05/2019,46.9452,48.389,46.9452,48.0175,4323250
10/05/2019,48.0175,48.98,47.6375,48.6592,3451412
13/05/2019,47.7304,48.0175,46.16,47.3167,2944874
14/05/2019,47.3167,48.2455,46.5483,47.8571,2584787
15/05/2019,47.5193,47.5869,46.6159,47.1478,2583092
16/05/2019,47.4771,47.9162,46.5146,46.8354,2873314
17/05/2019,46.903,47.8442,46.5399,46.6075,2899011
20/05/2019,46.5652,46.8608,45.6702,46.7341,2683512
21/05/2019,46.8439,47.646,46.4892,47.418,2860282
22/05/2019,46.9874,47.2829,45.7631,45.7631,3608781
23/05/2019,45.6871,45.8729,44.066,44.6064,4420399
24/05/2019,37.9023,38.3329,36.3403,37.4886,27641341
28/05/2019,37.0749,37.9952,35.9857,36.011,8675883
29/05/2019,35.7324,35.8675,34.5081,35.0569,6958093
30/05/2019,35.1667,35.4453,34.3686,34.4152,4305175
31/05/2019,33.8664,34.3477,33.0558,33.2247,5691520
03/06/2019,33.1403,34.525,32.9798,33.9762,4040395
04/06/2019,34.3308,35.1667,34.1535,34.6347,4093279
05/06/2019,34.9303,35.268,33.8917,34.5672,5365973
06/06/2019,34.4574,34.8289,33.6384,34.4828,4742311
07/06/2019,34.4068,35.9772,34.4068,35.6311,4358216
10/06/2019,35.6902,36.1292,34.7698,34.8627,2972804
11/06/2019,35.1329,35.8506,35.1076,35.3018,3294319
12/06/2019,35.1498,35.859,34.9911,35.6057,2555599
13/06/2019,35.8506,37.0242,35.8084,36.3487,4572164
14/06/2019,36.391,36.5936,35.5466,36.4078,3501345
17/06/2019,36.391,36.391,35.7493,35.8928,2899041
18/06/2019,35.9688,36.1883,35.2004,35.4115,3878248
19/06/2019,35.4706,35.6479,34.5545,35.1498,3016791
20/06/2019,35.344,35.3989,34.6854,35.268,2171803
21/06/2019,35.3271,35.9392,34.9894,35.6902,3030397
24/06/2019,35.5551,36.2305,35.3524,35.8421,2408702
25/06/2019,35.8844,36.1292,35.3271,35.344,2802561
26/06/2019,35.4453,35.4622,34.6347,34.6685,2660013
27/06/2019,34.8543,35.0822,34.525,34.7192,3481731
28/06/2019,34.8289,35.8675,34.826,35.3946,3164247
01/07/2019,35.8675,36.5429,35.5129,35.6564,2684416
02/07/2019,35.5129,35.5593,34.2548,34.2886,2945533
03/07/2019,34.4152,35.0991,34.297,34.7867,1918117
05/07/2019,34.6685,35.7577,34.4828,35.5129,3363862
08/07/2019,35.3693,35.5466,34.9387,35.4622,2222628
09/07/2019,35.4453,35.7662,34.7192,34.8205,2972752
10/07/2019,34.9809,35.1438,34.4165,34.4574,2278368
11/07/2019,34.6685,34.9134,34.3814,34.8458,2017517
12/07/2019,34.8543,35.7535,34.7867,35.3524,2027103
15/07/2019,35.4706,35.8337,35.192,35.5551,2229533
16/07/2019,35.5551,35.6437,34.7867,34.7867,2667693
17/07/2019,34.7192,35.5002,34.6179,35.3355,3350628
18/07/2019,35.1755,36.151,34.937,36.0786,3259667
19/07/2019,36.266,36.5897,35.8059,35.8145,2961783
22/07/2019,36.0274,36.5812,35.5419,36.0274,2494877
23/07/2019,36.1297,36.7005,35.8883,36.5812,1762461
24/07/2019,36.6749,36.9865,35.9082,36.7771,2663264
25/07/2019,36.6834,36.9731,36.036,36.4023,1807998
26/07/2019,36.479,37.1222,35.9082,36.8368,2150690
29/07/2019,36.6323,36.6834,35.6526,36.2404,2778583
30/07/2019,35.84,36.4449,35.7378,35.7974,2442265
31/07/2019,35.8485,35.9423,34.6047,34.9796,3339139
01/08/2019,35.1244,35.2266,32.6752,33.5143,4781404
02/08/2019,33.1821,34.1234,33.1437,33.5313,4191288
05/08/2019,32.8839,32.9861,31.9042,32.8498,3239876
06/08/2019,33.0117,34.051,33.0117,33.9828,3390012
07/08/2019,33.5058,34.396,33.2246,34.3832,3351393
08/08/2019,34.8433,35.2948,34.3236,34.5281,29034017
09/08/2019,34.3918,34.9881,34.1958,34.8603,3104786
12/08/2019,34.511,34.5366,33.3013,33.4291,4152977
13/08/2019,33.2672,34.9285,33.0287,34.1618,2195351
14/08/2019,33.0372,33.1991,32.3131,32.3387,3658767
15/08/2019,32.5431,32.6027,31.3632,31.5379,3286832
16/08/2019,31.8019,33.3013,31.8019,33.0543,2795637
19/08/2019,33.4802,34.2043,33.4802,33.7102,3842012
20/08/2019,33.5228,33.838,33.2758,33.4035,2568754
21/08/2019,33.8551,34.2981,33.5824,33.8721,2674666
22/08/2019,34.4684,35.8315,34.1618,35.7208,5192724
23/08/2019,31.5293,32.5005,28.7478,28.9651,23541598
26/08/2019,28.8458,30.4218,28.2154,30.4048,8358406
27/08/2019,30.6689,30.6689,29.9277,30.0896,3592304
28/08/2019,29.8937,30.6263,29.604,30.4389,3065901
29/08/2019,30.7882,31.0565,30.4644,30.5326,4282843
30/08/2019,30.7456,31.508,30.6446,30.8308,3663545
03/09/2019,30.5837,31.1886,29.6381,31.1034,4395299
04/09/2019,31.4441,32.8541,31.3419,32.7135,4170520
05/09/2019,33.0798,34.4173,33.0628,34.2384,3927960
06/09/2019,34.3918,34.8007,33.4802,33.5654,3523622
09/09/2019,33.6336,35.052,33.5313,34.8944,3863998
10/09/2019,34.9711,36.1936,34.9285,35.9763,3658728
11/09/2019,35.8656,36.0147,34.8433,35.2352,2625294
12/09/2019,34.954,35.3672,34.1532,34.5196,2764089
13/09/2019,35.15,35.2224,34.1447,34.3407,2995890
16/09/2019,34.1618,34.6644,33.9232,34.0851,2258783
17/09/2019,34.1192,34.4514,33.5739,34.281,1851632
18/09/2019,34.2469,34.5366,33.9403,34.477,1623118
19/09/2019,34.5877,34.7751,34.3066,34.6814,1825938
20/09/2019,34.8774,35.3715,33.8891,33.8891,3939076
23/09/2019,33.7954,34.4897,33.7358,34.3151,2413500
24/09/2019,34.494,34.8774,33.7614,33.8977,2454637
25/09/2019,34.2895,35.363,34.1532,34.8518,2872705
26/09/2019,34.7922,35.2011,34.051,35.1415,2626119
27/09/2019,35.2011,36.053,34.9626,35.7889,2562042
30/09/2019,35.9508,36.8155,35.8741,36.7686,2682320
01/10/2019,36.8879,37.3649,35.5844,35.7037,2253112
02/10/2019,35.5844,35.8102,34.9114,35.2522,2552847
03/10/2019,35.184,35.4652,34.1106,35.3118,1670416
04/10/2019,35.3715,35.6526,34.8092,35.4567,1410840
07/10/2019,35.2437,35.5589,35.0137,35.2948,1251136
08/10/2019,34.724,35.2692,34.1958,34.8007,1454995
09/10/2019,35.1244,35.5078,34.6899,35.3289,1561063
10/10/2019,35.4396,36.036,35.3885,35.7719,1545688
11/10/2019,36.283,36.8964,36.1789,36.5982,1849099
14/10/2019,36.6323,36.7601,36.036,36.5386,1848057
15/10/2019,36.7942,37.6802,36.7516,37.4501,2333883
16/10/2019,37.5013,37.8804,37.0242,37.5013,1682457
17/10/2019,37.7637,38.4639,37.1407,37.9613,3148162
18/10/2019,37.5574,38.2362,37.0505,38.1503,2533291
21/10/2019,38.6401,39.0525,38.2277,38.8119,2156767
22/10/2019,38.6659,38.8291,37.7465,38.6315,1880072
23/10/2019,38.7088,38.9408,38.1503,38.6831,1699193
24/10/2019,38.7948,38.8893,37.6434,37.9097,1678736
25/10/2019,37.5746,38.6659,37.2997,38.0988,1112096
28/10/2019,38.3651,38.6659,37.9097,38.0988,1621151
29/10/2019,38.1675,38.6659,37.9527,38.0128,1101622
30/10/2019,38.0644,38.1503,37.513,37.7637,1121551
31/10/2019,38.1589,38.1589,37.1794,37.3856,1553043
01/11/2019,37.6777,38.4596,37.42,38.0472,1649178
04/11/2019,38.3651,38.494,37.8754,38.262,2282557
05/11/2019,38.5885,39.8817,38.5112,39.4134,3219778
06/11/2019,39.6798,40.1695,39.3447,39.697,1806532
07/11/2019,40.0922,40.4789,39.8087,39.9375,1637555
08/11/2019,41.0202,41.1233,39.4603,40.0664,1924433
11/11/2019,39.8344,40.0407,39.4306,39.697,1422355
12/11/2019,39.5767,39.7227,37.6691,38.9838,1830001
13/11/2019,40.1609,40.1609,38.2706,39.3361,2080509
14/11/2019,39.0525,39.3533,38.6745,39.1213,1160096
15/11/2019,39.4993,39.697,39.1299,39.2673,1915997
18/11/2019,39.19,39.3533,38.4682,38.5799,2537824
19/11/2019,38.3136,38.7475,37.4801,37.5574,2036719
20/11/2019,37.1708,37.4168,36.26,36.4061,3036741
21/11/2019,36.449,36.5178,35.4437,35.6242,4637051
22/11/2019,33.5104,34.6446,32.0583,34.5845,17179268
25/11/2019,34.6188,35.0054,34.0517,34.5157,4917528
26/11/2019,34.7305,35.4781,34.4126,34.7305,2686301
27/11/2019,34.9539,35.4179,34.8422,35.2375,2102822
29/11/2019,35.1688,35.2805,34.2837,34.4126,1291211
02/12/2019,34.4814,34.5845,33.9057,34.0346,2131161
03/12/2019,33.5448,33.6393,32.8918,33.055,2799963
04/12/2019,33.3214,33.8928,33.2183,33.708,2659741
05/12/2019,33.8541,34.3525,33.8112,34.2322,2033738
06/12/2019,34.5845,35.0571,34.2408,34.2408,2152024
09/12/2019,34.1806,34.6446,34.0947,34.1377,2852901
10/12/2019,34.026,34.2494,33.6823,33.6823,2362852
11/12/2019,33.5963,33.6299,32.7371,32.7887,3192584
12/12/2019,32.8574,33.2956,32.5395,33.2526,3541590
13/12/2019,33.2441,33.2441,31.7404,31.9036,3932428
16/12/2019,32.17,32.5567,31.7576,32.0755,3317424
17/12/2019,32.2044,33.1925,32.1112,32.866,2975799
18/12/2019,32.9949,34.6102,32.9949,34.5329,3699352
19/12/2019,34.6446,34.9969,34.1076,34.3095,2180576
20/12/2019,34.404,34.4728,33.6307,34.3095,4368055
23/12/2019,34.4728,35.0571,34.3911,34.5415,2671277
24/12/2019,34.7134,35.1,34.4212,34.5501,937830
26/12/2019,34.5501,35.1602,34.5501,35.1344,1302142
27/12/2019,35.1,35.2117,33.8197,33.9314,1936533
30/12/2019,33.9314,34.0303,33.3386,33.5362,2285846
31/12/2019,33.3815,33.7166,32.9949,33.5018,2160310
02/01/2020,33.7166,33.7166,32.5266,32.7285,2752599
03/01/2020,32.5223,32.8746,32.2301,32.7371,1652677
06/01/2020,32.5738,33.5448,32.5051,33.33,3168013
07/01/2020,33.2355,33.9143,33.2011,33.8112,2625378
08/01/2020,33.9143,34.5931,33.6651,33.7854,4300129
09/01/2020,33.7682,33.8369,33.0378,33.1152,5499546
10/01/2020,32.4965,33.6479,32.1099,33.5963,4586198
13/01/2020,33.5104,33.562,32.6082,33.4331,3446705
14/01/2020,33.562,33.751,32.9433,33.5963,3017823
15/01/2020,33.4245,33.7725,33.3558,33.5877,3957453
16/01/2020,33.6342,34.2372,33.5041,34.1634,2101143
17/01/2020,34.1808,34.3977,33.6776,34.3543,2675929
21/01/2020,34.2675,34.4844,33.8945,34.363,2594687
22/01/2020,34.5799,35.0483,34.4063,34.5105,1879351
23/01/2020,34.415,34.5018,33.7817,34.1374,2533630
24/01/2020,34.1287,34.1548,33.1398,33.4868,2181151
27/01/2020,32.9662,33.695,32.8448,33.2612,2121470
28/01/2020,32.6453,33.8902,32.5932,33.7036,2515057
29/01/2020,33.8858,34.389,33.8858,34.0854,2211168
30/01/2020,33.7817,34.2675,33.4347,33.8425,1904159
31/01/2020,33.721,33.747,32.7754,32.9402,2782852
03/02/2020,33.0443,34.4584,32.9754,34.3109,3042458
04/02/2020,34.7534,35.07,34.4931,34.8314,2117427
05/02/2020,35.1785,35.7857,35.0136,35.7597,2858854
06/02/2020,35.8725,36.2976,35.4821,35.9679,2058800
07/02/2020,35.7944,35.9071,34.5712,35.1177,2341762
10/02/2020,34.9702,35.0743,33.3774,33.8511,3047711
11/02/2020,33.9813,34.6666,33.5648,34.3109,1951015
12/02/2020,34.6926,35.7857,34.6146,35.6643,2070417
13/02/2020,35.3693,35.6382,34.923,35.5341,1876768
14/02/2020,35.6209,35.7944,34.9876,35.031,1583266
18/02/2020,35.031,35.5255,34.2502,34.5972,2476685
19/02/2020,34.5625,34.9182,34.0767,34.2155,2002302
20/02/2020,34.2415,35.43,34.1201,35.1524,2942761
21/02/2020,34.9963,35.1264,33.6776,33.695,3312144
24/02/2020,32.5151,32.8231,31.8645,32.2549,2909623
25/02/2020,32.3069,32.3416,30.3029,30.6326,3590877
26/02/2020,31.101,31.101,29.7217,29.7477,3448244
27/02/2020,29.019,30.6239,28.4724,29.1144,4507598
28/02/2020,28.3076,32.2722,27.093,31.4481,12739509
02/03/2020,31.5782,31.5912,29.1231,29.2098,6644274
03/03/2020,29.1838,29.2359,26.8762,27.5268,6487047
04/03/2020,27.8478,29.2098,27.4227,29.1751,3881318
05/03/2020,28.3076,28.5245,26.3643,26.5639,3624514
06/03/2020,25.8698,26.9803,25.5575,26.3123,5002753
09/03/2020,24.8461,25.5835,24.317,25.2452,3255190
10/03/2020,26.1908,26.5986,24.1348,25.1324,3420460
11/03/2020,24.6813,24.7247,21.5061,21.723,5717728
12/03/2020,19.5368,19.7364,17.8451,18.6433,5228771
13/03/2020,19.693,20.3523,18.2529,20.066,6474206
16/03/2020,17.7844,20.8642,17.7498,20.5258,6183438
17/03/2020,20.6733,22.7727,19.693,20.8295,6118267
18/03/2020,19.4761,20.734,17.6022,19.0597,4374285
19/03/2020,18.704,19.9012,17.4374,19.0597,4042331
20/03/2020,19.5021,19.9533,17.4895,17.5415,4614520
23/03/2020,17.4374,17.4895,15.1471,15.8064,3390098
24/03/2020,17.0036,18.1228,16.6566,17.715,2537575
25/03/2020,18.2355,19.667,17.2813,18.7387,3815828
26/03/2020,18.9035,20.6039,18.3136,20.3089,2336786
27/03/2020,19.0857,19.8275,18.2702,19.346,2361877
30/03/2020,19.0076,19.6626,18.1575,19.4761,2439191
31/03/2020,19.3633,19.7364,18.9469,19.1291,2775889
01/04/2020,18.036,18.2789,17.2119,17.4808,2345068
02/04/2020,17.1511,18.1141,16.8562,17.316,2140454
03/04/2020,17.3507,17.6239,15.659,15.8932,2071274
06/04/2020,16.6653,19.3373,16.5178,19.1725,3542901
07/04/2020,21.055,22.4517,19.5021,19.5889,4097228
08/04/2020,20.0487,20.6733,19.4371,20.0747,2293692
09/04/2020,20.7861,22.5906,20.7,21.6883,3371066
13/04/2020,21.7664,22.2349,19.693,20.0313,1836933
14/04/2020,20.8381,21.0203,19.7537,20.3003,2725751
15/04/2020,19.5368,19.6843,18.9556,19.398,2700841
16/04/2020,19.3397,19.4369,18.5711,19.2072,2145678
17/04/2020,20.073,20.9652,19.7549,20.2232,4042389
20/04/2020,19.6843,20.4087,19.322,19.7638,2912863
21/04/2020,19.163,20.316,18.9951,20.1083,2307066
22/04/2020,20.5324,20.5943,18.9951,19.057,3220850
23/04/2020,19.0305,19.914,18.5976,19.4634,3382306
24/04/2020,19.7638,20.6119,19.5164,20.3557,2248527
27/04/2020,20.7621,22.2994,20.5943,21.8842,3171818
28/04/2020,22.4054,23.7572,21.8577,22.4143,3124932
29/04/2020,23.8632,24.5965,23.0239,24.2431,2707664
30/04/2020,23.5981,23.7572,22.4739,22.644,2067420
01/05/2020,21.7428,21.9725,20.7268,21.0537,1782738
04/05/2020,20.3911,20.8593,19.6931,20.6296,2374332
05/05/2020,21.1067,21.5926,20.1348,20.285,1855965
06/05/2020,20.3646,20.6119,19.3839,20.2762,2342153
07/05/2020,20.5854,21.3694,20.5059,20.6296,1728737
08/05/2020,21.0979,23.0327,21.0183,22.7588,2218756
11/05/2020,22.4673,23.1476,21.8223,22.7146,2020499
12/05/2020,22.9267,23.2271,21.6721,21.8135,2069050
13/05/2020,21.5661,21.7163,20.1348,20.7091,2609224
14/05/2020,20.1172,21.7693,19.7284,21.6898,2556544
15/05/2020,21.1332,22.5203,20.9653,22.4584,2277295
18/05/2020,23.6777,24.6848,23.6158,23.8544,3352317
19/05/2020,23.713,25.0824,22.856,24.411,2421883
20/05/2020,24.8439,25.4181,24.6495,25.0206,2383417
21/05/2020,25.0294,26.6727,25.0294,25.9041,3718809
22/05/2020,23.6423,24.6317,22.2906,23.7042,12941639
26/05/2020,25.1089,25.9747,24.6142,24.9322,4558166
27/05/2020,26.0454,26.5579,24.6937,26.0101,3506189
28/05/2020,26.337,26.337,24.9985,25.2503,2172296
29/05/2020,24.9234,24.9764,24.0399,24.4728,2873607
01/06/2020,24.5346,25.9217,24.411,25.798,2508987
02/06/2020,26.1603,26.4518,25.2503,25.745,1739252
03/06/2020,26.3016,27.7417,26.2486,27.4767,2579325
04/06/2020,27.3707,28.9963,26.9112,28.7224,2435678
05/06/2020,30.4806,30.8605,29.3674,29.5087,2281870
08/06/2020,30.4894,31.2139,30.0079,31.0283,2986586
09/06/2020,29.977,30.7986,28.0775,30.1448,3109367
10/06/2020,29.9151,29.9151,28.5722,28.6606,2306313
11/06/2020,26.4165,26.6153,25.639,25.8952,3006765
12/06/2020,27.1498,27.8919,25.2326,26.1161,2922933
15/06/2020,24.6053,26.0278,24.3933,25.8157,2766238
16/06/2020,27.4237,27.459,25.9747,26.5313,1859529
17/06/2020,26.5313,26.5313,25.6258,25.6567,1706168
18/06/2020,25.2414,26.1779,24.9852,25.8422,1866416
19/06/2020,26.3281,26.5225,24.6495,24.8174,4247383
22/06/2020,24.5081,26.4077,23.978,26.0808,3900467
23/06/2020,26.5755,26.8052,25.8069,26.6285,2152355
24/06/2020,26.2221,26.2884,24.8792,25.4358,1924714
25/06/2020,25.3475,25.9792,24.888,25.9306,1891053
26/06/2020,25.5683,25.7097,23.8367,23.9427,3670977
29/06/2020,24.4463,26.0896,24.0487,26.0013,2349179
30/06/2020,25.7627,26.1956,25.4712,25.7627,2033736
01/07/2020,25.6037,26.7257,25.4446,25.4977,2099589
02/07/2020,26.2663,26.4607,25.5595,25.9747,1334895
06/07/2020,26.5932,27.1851,25.7804,26.1691,1490355
07/07/2020,25.7009,25.9394,25.1266,25.1973,1561939
08/07/2020,25.1619,25.6125,24.6009,25.4977,1899162
09/07/2020,25.3121,25.3121,24.2608,24.729,1551640
10/07/2020,25.1796,26.1514,25.0117,25.48,2920562
13/07/2020,25.7627,25.8776,24.6937,24.729,1856246
14/07/2020,24.2696,24.7555,23.978,24.3138,3005844
15/07/2020,25.2061,25.9792,25.0913,25.7539,3267583
16/07/2020,25.5595,26.094,25.3696,25.5242,1944886
17/07/2020,25.586,25.586,24.4816,24.4905,2024265
20/07/2020,24.3668,24.5965,23.872,24.3403,1921942
21/07/2020,25.9129,26.8494,25.4535,26.6992,3922078
22/07/2020,26.5048,26.7787,25.6744,26.231,2974820
23/07/2020,25.9924,27.6622,25.9217,27.3353,3430550
24/07/2020,27.3883,27.6357,26.231,26.3458,2821479
27/07/2020,26.1956,26.5579,25.6567,26.39,2462720
28/07/2020,26.4342,27.0526,26.3105,26.602,1980768
29/07/2020,26.7876,27.7241,26.7876,27.3618,2190890
30/07/2020,26.9024,27.1321,26.5402,27.0438,2202282
31/07/2020,27.0791,27.3529,25.6302,25.9659,1925660
03/08/2020,25.9394,25.9394,23.9869,24.0664,3525754
04/08/2020,24.0841,24.4905,23.7572,24.3491,2525547
05/08/2020,24.9676,25.4358,24.2961,24.4375,2216703
06/08/2020,24.2961,24.5081,23.8013,23.819,2670719
07/08/2020,23.819,24.3624,23.4833,24.2784,3661052
10/08/2020,26.5225,26.6109,25.0029,26.1779,11809300
11/08/2020,26.5313,27.5474,26.3723,26.7699,4586365
12/08/2020,27.1498,27.2735,25.692,26.6374,3211940
13/08/2020,26.2221,26.3193,25.8025,25.8334,2960385
14/08/2020,25.4888,25.7274,25.0206,25.3828,3331069
17/08/2020,25.6037,25.6213,24.737,25.0913,3212953
18/08/2020,24.9322,24.9764,23.978,24.0311,4139337
19/08/2020,24.0311,24.5214,23.9118,24.2961,4513251
20/08/2020,23.9427,24.5523,23.766,24.0222,5259482
21/08/2020,25.4977,25.8864,24.2519,24.3579,15218281
24/08/2020,24.0134,26.4342,23.9427,25.7715,6106278
25/08/2020,26.3723,26.6815,25.533,26.2045,3871383
26/08/2020,26.5225,26.6727,25.6213,25.745,2247254
27/08/2020,25.9129,26.3723,25.8864,26.3016,1971719
28/08/2020,26.284,26.8582,26.1603,26.8494,1929307
31/08/2020,26.8141,27.1675,26.3812,26.7964,1809048
01/09/2020,26.5844,27.1763,26.231,27.1586,2227746
02/09/2020,27.2735,28.7489,27.2116,28.6341,2887721
03/09/2020,28.5811,29.0492,27.808,28.1393,2177393
04/09/2020,28.4927,28.7047,27.8919,28.5104,1937258
08/09/2020,28.5104,29.7119,28.1437,28.9168,3393738
09/09/2020,28.8726,29.9461,28.6871,29.7384,2765594
10/09/2020,30.0388,30.2509,29.1465,29.2702,2632987
11/09/2020,29.5971,30.2729,29.2879,30.2155,2837487
14/09/2020,30.5159,31.797,30.4673,31.691,2369921
15/09/2020,31.8412,32.3094,31.4701,31.6645,2840038
16/09/2020,31.85,32.9102,31.6821,32.2829,2370439
17/09/2020,31.8765,32.3153,31.6026,31.7616,1851289
18/09/2020,32.1327,32.6893,31.3464,31.6203,2717071
21/09/2020,30.4541,30.6043,29.6412,30.4276,3092663
22/09/2020,30.4629,30.7633,29.5794,30.5512,2016421
23/09/2020,31.6379,31.85,29.2216,29.2525,3239030
24/09/2020,29.0316,29.3497,28.3072,29.0405,2027424
25/09/2020,28.8461,29.4645,28.6164,28.9786,1841606
28/09/2020,29.4469,29.8533,28.5722,28.6164,1633095
29/09/2020,28.6341,28.6341,27.7506,28.369,1937904
30/09/2020,28.4927,29.7738,28.4927,29.1818,2582009
01/10/2020,29.2437,30.2597,29.2437,30.136,1955309
02/10/2020,29.332,31.6291,29.332,31.4789,2167579
05/10/2020,31.7175,32.9367,31.7175,32.866,2880734
06/10/2020,33.0869,33.8511,32.2299,32.2917,2908908
07/10/2020,33.3254,34.2619,32.9897,33.1664,2292250
08/10/2020,33.1222,33.9439,32.5833,33.8732,2031440
09/10/2020,33.9439,34.2708,33.3254,33.5993,1771360
12/10/2020,33.6877,34.1338,33.0206,33.2106,1250151
13/10/2020,34.6418,35.3133,33.3696,33.7495,3689790
14/10/2020,33.617,33.9527,32.9278,33.6965,1880146
15/10/2020,33.3139,34.2185,32.9591,34.0145,2735736
16/10/2020,34.0412,34.3959,33.4292,33.7839,1499078
19/10/2020,33.9702,34.6532,33.5267,33.5799,1295014
20/10/2020,34.0145,34.7685,33.8017,34.0323,1415796
21/10/2020,34.1299,34.9281,34.0323,34.3516,1312835
22/10/2020,34.5378,35.4913,34.4758,34.4935,3437108
23/10/2020,34.9725,35.3184,34.3693,35.274,1567950
26/10/2020,34.5467,34.6798,33.2784,33.7573,1443739
27/10/2020,34.1121,34.2097,33.5489,33.9613,982997
28/10/2020,32.8881,33.438,32.1874,32.2406,1401274
29/10/2020,32.0721,32.9591,31.806,32.8083,1302103
30/10/2020,32.8615,33.3139,32.1165,32.7107,1344389
02/11/2020,33.0212,33.5799,32.6753,33.1187,1231009
03/11/2020,33.7041,34.5556,33.5445,34.3782,1343395
04/11/2020,33.6775,33.8815,32.3826,32.7285,1328557
05/11/2020,33.0921,33.9259,33.0566,33.6864,1029169
06/11/2020,33.6686,34.1742,32.7418,32.8704,1168939
09/11/2020,35.7441,37.0213,34.325,35.2208,3508141
10/11/2020,35.3184,35.478,34.2709,34.733,1446437
11/11/2020,34.7685,34.9325,32.8615,33.101,3222869
12/11/2020,33.2252,33.2252,32.01,32.3737,1694318
13/11/2020,32.6753,33.3405,32.622,33.03,1382551
16/11/2020,34.458,35.478,33.101,35.2297,2672748
17/11/2020,35.1321,35.9038,34.2097,35.4958,2157746
18/11/2020,35.6909,36.5424,35.3805,35.4248,1700649
19/11/2020,35.2385,36.8173,34.8749,36.6577,2629349
20/11/2020,36.8084,37.2519,34.6443,34.8394,5254576
23/11/2020,34.1565,34.7418,33.6243,33.9347,3808367
24/11/2020,34.4758,34.5556,33.9613,34.529,2144466
25/11/2020,34.5201,34.733,33.9968,34.0145,2467482
27/11/2020,34.0145,34.458,33.5356,33.8194,1615101
30/11/2020,34.0412,34.0766,32.7639,33.1719,3190245
